timestamp,x,y,z
2026-06-19T16:46:33.106,128,0,768
2026-06-19T16:46:33.107,128,96,1024
2026-06-19T16:46:33.311,32,0,1024
2026-06-19T16:46:33.517,160,96,736
2026-06-19T16:46:33.517,160,64,960
2026-06-19T16:46:33.721,64,-160,1152
2026-06-19T16:46:33.926,128,-32,896
2026-06-19T16:46:34.130,64,-32,1056
2026-06-19T16:46:34.336,96,32,1024
2026-06-19T16:46:34.540,-64,96,768
2026-06-19T16:46:34.745,-32,64,1024
2026-06-19T16:46:34.950,128,-64,1024
2026-06-19T16:46:35.089,32,-32,992
2026-06-19T16:46:35.361,-32,0,1024
2026-06-19T16:46:35.564,32,96,1024
2026-06-19T16:46:35.768,32,96,992
2026-06-19T16:46:35.973,64,32,992
2026-06-19T16:46:36.178,64,0,992
2026-06-19T16:46:36.383,384,32,896
2026-06-19T16:46:36.588,-2112,-224,1760
2026-06-19T16:46:36.793,-224,-128,1056
2026-06-19T16:46:36.999,640,-512,864
2026-06-19T16:46:37.203,128,-32,896
2026-06-19T16:46:37.407,32,-96,960
2026-06-19T16:46:37.539,-576,-128,1312
2026-06-19T16:46:37.816,1280,-192,864
2026-06-19T16:46:38.021,768,-224,960
2026-06-19T16:46:38.148,-640,-64,1184
2026-06-19T16:46:38.431,288,-128,992
2026-06-19T16:46:38.636,160,-128,1024
2026-06-19T16:46:38.840,128,-64,992
2026-06-19T16:46:39.046,224,-128,992
2026-06-19T16:46:39.250,128,-64,1056
2026-06-19T16:46:39.455,96,-32,1024
2026-06-19T16:46:39.660,128,-96,1024
2026-06-19T16:46:39.865,96,-32,960
2026-06-19T16:46:39.992,288,864,960
2026-06-19T16:46:40.274,256,-960,1216
2026-06-19T16:46:40.478,96,-128,768
2026-06-19T16:46:40.683,192,-896,1152
2026-06-19T16:46:40.839,160,704,1504
2026-06-19T16:46:41.093,160,-32,1024
2026-06-19T16:46:41.298,192,-64,928
2026-06-19T16:46:41.502,160,-64,992
2026-06-19T16:46:41.634,256,896,800
2026-06-19T16:46:41.635,640,-1280,1664
2026-06-19T16:46:41.912,192,-160,1216
2026-06-19T16:46:42.219,128,-256,1184
2026-06-19T16:46:42.526,-96,-320,128
2026-06-19T16:46:42.526,512,-64,960
2026-06-19T16:46:42.731,256,-96,992
2026-06-19T16:46:42.884,96,-64,992
2026-06-19T16:46:43.065,192,-96,960
2026-06-19T16:46:43.269,160,-96,1024
2026-06-19T16:46:43.550,128,-96,992
2026-06-19T16:46:43.762,128,-96,992
2026-06-19T16:46:43.959,192,-96,992
2026-06-19T16:46:44.164,192,64,352
2026-06-19T16:46:44.370,2688,-1440,3136
2026-06-19T16:46:44.574,0,-608,736
2026-06-19T16:46:44.779,160,-1088,2432
2026-06-19T16:46:44.984,-544,256,-1696
2026-06-19T16:46:45.119,160,0,960
2026-06-19T16:46:45.393,0,-128,1248
2026-06-19T16:46:45.598,-224,384,-1312
2026-06-19T16:46:45.802,96,-64,1280
2026-06-19T16:46:46.007,32,384,576
2026-06-19T16:46:46.149,-288,-1184,1152
2026-06-19T16:46:46.417,160,-128,608
2026-06-19T16:46:46.622,320,-256,992
2026-06-19T16:46:46.826,160,-160,960
2026-06-19T16:46:47.031,288,-96,1024
2026-06-19T16:46:47.166,192,-32,768
2026-06-19T16:46:47.441,192,-64,928
2026-06-19T16:46:47.646,256,-32,1152
2026-06-19T16:46:47.850,416,-64,1152
2026-06-19T16:46:48.055,288,-32,640
2026-06-19T16:46:48.197,64,224,736
2026-06-19T16:46:48.465,-352,64,1344
2026-06-19T16:46:48.669,-128,-32,928
2026-06-19T16:46:48.874,-192,-128,960
2026-06-19T16:46:49.080,-224,-192,992
2026-06-19T16:46:49.284,-224,-256,992
2026-06-19T16:46:49.488,-448,-224,832
2026-06-19T16:46:49.693,-416,-160,832
