timestamp,x,y,z
2026-06-19T16:31:14.560,0,-192,960
2026-06-19T16:31:14.970,0,-192,960
2026-06-19T16:31:14.970,0,0,960
2026-06-19T16:31:15.379,0,0,960
2026-06-19T16:31:15.379,0,-192,960
2026-06-19T16:31:15.789,0,0,960
2026-06-19T16:31:15.790,0,0,960
2026-06-19T16:31:16.199,0,-192,960
2026-06-19T16:31:16.199,192,-192,960
2026-06-19T16:31:16.608,0,0,960
2026-06-19T16:31:16.608,192,0,960
2026-06-19T16:31:16.813,0,0,960
2026-06-19T16:31:17.222,0,0,960
2026-06-19T16:31:17.222,0,0,960
2026-06-19T16:31:17.632,-192,192,960
2026-06-19T16:31:17.632,192,-192,1152
2026-06-19T16:31:18.042,0,0,1152
2026-06-19T16:31:18.042,0,0,768
2026-06-19T16:31:18.451,-192,0,576
2026-06-19T16:31:18.451,0,0,768
2026-06-19T16:31:18.861,0,0,960
2026-06-19T16:31:18.861,192,0,768
2026-06-19T16:31:19.271,0,-192,960
2026-06-19T16:31:19.271,0,0,768
2026-06-19T16:31:19.271,0,0,768
2026-06-19T16:31:19.680,0,-192,960
2026-06-19T16:31:19.680,0,-192,768
2026-06-19T16:31:20.193,-192,0,768
2026-06-19T16:31:20.193,0,192,768
2026-06-19T16:31:20.602,0,0,960
2026-06-19T16:31:20.602,192,-192,960
2026-06-19T16:31:20.910,192,-192,960
2026-06-19T16:31:20.910,192,0,960
2026-06-19T16:31:21.421,192,0,960
2026-06-19T16:31:21.421,192,0,1152
2026-06-19T16:31:21.626,192,0,960
2026-06-19T16:31:22.035,192,0,768
2026-06-19T16:31:22.036,192,0,960
2026-06-19T16:31:22.445,192,0,960
2026-06-19T16:31:22.445,0,0,768
2026-06-19T16:31:22.957,192,0,1152
2026-06-19T16:31:22.957,192,0,768
2026-06-19T16:31:23.233,0,0,960
2026-06-19T16:31:23.233,192,0,1152
2026-06-19T16:31:23.233,192,-192,960
2026-06-19T16:31:23.571,192,0,768
2026-06-19T16:31:23.878,192,-192,960
2026-06-19T16:31:23.879,0,-192,960
2026-06-19T16:31:24.186,0,-192,768
2026-06-19T16:31:24.494,0,-192,960
2026-06-19T16:31:24.495,192,0,1152
2026-06-19T16:31:25.005,0,-192,960
2026-06-19T16:31:25.005,192,0,768
2026-06-19T16:31:28.386,192,-192,1152
2026-06-19T16:31:28.386,192,0,768
2026-06-19T16:31:28.386,0,0,960
2026-06-19T16:31:28.386,192,-192,1152
2026-06-19T16:31:28.386,0,0,768
2026-06-19T16:31:28.481,192,0,960
2026-06-19T16:31:28.481,192,-192,1152
2026-06-19T16:31:28.481,0,0,768
2026-06-19T16:31:28.482,0,0,768
2026-06-19T16:31:28.482,192,-192,960
2026-06-19T16:31:28.482,0,0,768
2026-06-19T16:31:28.482,192,0,960
2026-06-19T16:31:28.482,192,0,768
2026-06-19T16:31:28.794,0,0,768
2026-06-19T16:31:28.794,0,0,768
