timestamp,x,y,z
2026-06-19T15:46:26.224948,384,-768,576
2026-06-19T15:46:27.249440,192,-768,576
2026-06-19T15:46:28.201682,384,-768,576
2026-06-19T15:46:29.092298,384,-768,576
2026-06-19T15:46:30.321292,384,-576,576
2026-06-19T15:46:31.345211,384,-768,384
2026-06-19T15:46:32.369224,192,-768,576
2026-06-19T15:46:33.188493,384,-768,576
2026-06-19T15:46:34.212969,192,-768,576
2026-06-19T15:46:35.237363,384,-768,576
2026-06-19T15:46:36.261084,384,-768,576
2026-06-19T15:46:37.284918,384,-768,576
2026-06-19T15:46:38.310750,384,-768,384
2026-06-19T15:46:39.332601,384,-768,576
2026-06-19T15:46:40.052774,384,-768,576
2026-06-19T15:46:41.278728,384,-768,384
2026-06-19T15:46:42.199690,192,-768,576
2026-06-19T15:46:43.223826,384,-768,576
2026-06-19T15:46:44.248883,384,-768,576
2026-06-19T15:46:45.271992,384,-768,576
2026-06-19T15:46:46.189130,384,-768,576
2026-06-19T15:46:47.221963,384,-576,576
2026-06-19T15:46:48.344671,384,-768,576
2026-06-19T15:46:49.163567,192,-768,576
2026-06-19T15:46:50.187901,192,-768,576
2026-06-19T15:46:51.211584,192,-768,576
2026-06-19T15:46:52.236046,384,-768,576
2026-06-19T15:46:53.261844,384,-768,576
2026-06-19T15:46:54.283638,384,-768,576
2026-06-19T15:46:55.307456,192,-768,576
2026-06-19T15:46:56.331835,384,-768,576
2026-06-19T15:46:57.150622,384,-768,576
2026-06-19T15:46:58.070118,384,-768,576
2026-06-19T15:46:59.199034,384,-768,576
2026-06-19T15:47:00.222517,384,-768,576
2026-06-19T15:47:01.247002,384,-768,576
2026-06-19T15:47:02.270551,384,-768,576
2026-06-19T15:47:03.200309,384,-768,576
2026-06-19T15:47:04.319636,192,-576,576
2026-06-19T15:47:05.137897,384,-768,384
2026-06-19T15:47:06.163035,384,-768,576
2026-06-19T15:47:07.185948,384,-576,576
2026-06-19T15:47:08.109399,192,-768,576
2026-06-19T15:47:09.233739,192,-768,576
2026-06-19T15:47:10.258401,192,-768,576
2026-06-19T15:47:11.281676,192,-768,576
2026-06-19T15:47:12.307449,192,-768,576
2026-06-19T15:47:13.330269,192,-768,576
2026-06-19T15:47:14.149129,192,-768,576
2026-06-19T15:47:15.173740,192,-768,576
2026-06-19T15:47:16.197519,192,-768,576
2026-06-19T15:47:17.223452,192,-768,576
2026-06-19T15:47:18.245272,192,-768,576
2026-06-19T15:47:19.269661,192,-768,576
2026-06-19T15:47:20.293087,192,-576,576
2026-06-19T15:47:21.317593,192,-768,576
2026-06-19T15:47:22.136453,192,-576,576
2026-06-19T15:47:23.021845,192,-768,576
2026-06-19T15:47:24.184824,192,-768,576
2026-06-19T15:47:25.208734,192,-768,576
2026-06-19T15:47:26.232975,192,-768,576
2026-06-19T15:47:27.256650,192,-768,384
2026-06-19T15:47:28.281417,192,-768,576
2026-06-19T15:47:29.204835,384,-768,576
